host_id,title,description,address,lat,lng,bathroom_count,bed_count,bedroom_count,headcount_capacity,cleaning_fee,daily_price,lodging_tax_ratio,sale_ratio,service_fee,rating_star_score,review_count
1223,주식회사 백제 아파트,"Saepe similique suscipit. Cupiditate maxime officia rem sint excepturi.
Sequi excepturi cumque quibusdam.",전라북도 괴산군 서초대로 664,37.65639,126.835,1,4,3,6,3700,165862,10,9,2300,2.95,55
828,(유) 모두고구려전자 아파트,"Delectus expedita dolorem doloremque. Assumenda doloribus provident voluptatum.
Excepturi recusandae illum eos. Placeat maxime distinctio.",충청남도 성남시 중원구 서초중앙5가 지하42 (영진이읍),36.20389,127.08472,1,5,1,3,1100,398493,10,8,4400,2.29,157
32,유한회사 글로벌고려시스템 도미토리,Quaerat esse tempora consequuntur libero. Rem sunt esse iusto occaecati modi repudiandae. Numquam accusamus est odit rerum quidem consequatur omnis.,인천광역시 광진구 석촌호수거리 992,36.20389,127.08472,2,3,5,2,5200,588301,10,3,600,2.65,386
1285,유한회사 인포시스템 민박,"Voluptatibus fugiat sint illo tenetur. Est nesciunt sapiente quo.
Ut illo molestias aut quaerat aliquam. Enim sequi sapiente iusto minima veritatis.",서울특별시 동구 석촌호수30길 922-98,34.8825,128.62667,1,1,1,8,9100,33239,10,4,700,1.67,405
1040,(유) 고구려한가람유통 모텔,Mollitia mollitia atque distinctio et perspiciatis eligendi quas. Aut cupiditate consequatur inventore nulla explicabo. Earum fuga occaecati possimus.,부산광역시 금천구 양재천568로 508-70,37.65639,126.835,3,1,2,3,8900,302286,10,5,4000,1.9,300
937,(주) 하나솔루션 한옥,Quibusdam itaque explicabo placeat quod. Suscipit esse eveniet praesentium amet. Dicta consequuntur nisi eligendi hic nostrum.,인천광역시 성동구 석촌호수가 669,37.1759,128.9889,3,1,2,4,10000,295757,10,7,4500,2.68,144
112,(유) 마루솔루션 민박,"Id illum distinctio. Aliquid nisi sed magnam beatae.
Tempora eum unde facilis aliquid officia vero. Ad sed neque dolorum.",충청남도 보령시 서초대거리 97,37.1759,128.9889,1,5,2,7,4600,86215,10,10,1400,1.49,443
148,유한회사 비전넥스트네트워크 한옥,Ab qui esse fugit incidunt voluptates praesentium maiores. Hic laborum tempora unde dignissimos culpa beatae.,부산광역시 도봉구 양재천790로 지하528 (혜진이차읍),36.82167,128.63083,2,4,5,3,2900,335789,10,10,3400,4.16,237
652,유한회사 가온브레인보안 호텔,"Voluptas numquam illum. Magnam neque ipsa similique sed dolore. Vitae veritatis sequi commodi occaecati exercitationem.
Accusantium incidunt tenetur itaque consequatur. Praesentium ea totam.",대전광역시 강서구 강남대149로 652 (지후김김리),37.1759,128.9889,1,5,5,3,6900,409727,10,2,700,4.29,146
1234,(유) 백제 민박,"Facere repellat possimus praesentium praesentium. Ipsum illo quos.
Facilis asperiores qui repudiandae.",세종특별자치시 종로구 봉은사37가 251-70,36.82167,128.63083,1,3,5,7,8800,269058,10,10,3900,3.0,485
1870,유한회사 하나 모텔,"Nostrum natus vitae eligendi quam suscipit repellat. Ea quo praesentium explicabo.
Aliquam cupiditate magni optio velit enim. Molestiae aperiam fugiat voluptas.",서울특별시 금천구 삼성로 820-87,36.6009,126.665,3,4,5,7,5300,612677,10,5,1100,3.65,202
551,(유) 이노개발공사 아파트,Esse a pariatur sint alias illum. Ipsam vitae placeat eveniet alias laboriosam distinctio ad.,광주광역시 중구 오금가 102-81 (경수최동),36.20389,127.08472,3,3,1,10,2100,144730,10,6,2000,1.57,490
1384,(주) 모두 민박,Consequuntur hic natus sint asperiores aliquid sapiente voluptas. Doloremque repellat qui deleniti quos quod.,세종특별자치시 구로구 강남대길 404 (정남안리),36.6009,126.665,3,1,5,6,4800,614712,10,3,2700,1.09,304
89,유한회사 원더코스메틱 게스트하우스,Consequuntur dolores rerum distinctio nulla. Non aspernatur iure. Id rerum voluptatum atque impedit architecto.,제주특별자치도 금산군 삼성로 895 (승민박면),34.8825,128.62667,2,2,3,7,8600,426105,10,10,1100,3.09,86
283,(유) 비전 호텔,Voluptates deleniti repellat placeat consequatur sapiente. Modi saepe quod at aperiam provident alias.,서울특별시 남구 도산대로 240,36.82167,128.63083,3,2,4,7,2500,84713,10,3,1300,3.87,137
1739,(유) 넥스트 아파트,Dicta error mollitia officiis porro fugit repudiandae. Cupiditate fugiat assumenda non perferendis laboriosam commodi. Aperiam quidem nam asperiores est blanditiis voluptatum.,충청남도 청주시 서원구 도산대21가 351-79 (민재한면),37.1759,128.9889,2,2,4,6,2600,499244,10,4,4400,4.3,297
1836,주식회사 에코솔루션 한옥,"Porro fuga fugiat sed quidem sint. Pariatur debitis nobis.
Quibusdam aut soluta iusto. Accusantium officiis dolorum ipsum dolor blanditiis. Fugit fugit omnis veritatis quae.",인천광역시 북구 가락2로 지하887 (도윤최이리),37.65639,126.835,2,5,2,9,2800,350928,10,3,1300,3.56,155
1087,주식회사 씨앤씨 멘션,"Quis nemo modi praesentium animi hic.
Pariatur expedita repellendus. Aperiam illum ea.
Dolorem quis facilis expedita nulla soluta.",제주특별자치도 동두천시 서초중앙479로 41-11,34.8825,128.62667,1,1,5,5,1300,200513,10,7,4400,3.79,208
198,(유) 모두 아파트,"Consequuntur ducimus vitae molestiae. Unde deleniti saepe nobis.
Ea quos tempora. Omnis ipsum magni deleniti non voluptates amet. Nostrum recusandae molestias. Dolorum sed possimus exercitationem.",경상남도 이천시 영동대로 403,36.6009,126.665,2,1,3,3,2600,305904,10,1,3600,3.3,482
111,(주) 인포 한옥,"Placeat dignissimos accusamus. Fuga eum nemo ipsum. Assumenda quis id id tempore.
Architecto impedit necessitatibus quia non odit eaque. Harum error deleniti nam. Dolor cum adipisci.",대전광역시 종로구 오금328길 678,36.6009,126.665,1,1,2,8,7200,537266,10,8,5000,1.78,444
1200,(주) 씨앤씨 아파트,"Qui a possimus eius iusto enim occaecati nisi.
Aspernatur quaerat nemo architecto culpa.
Rem quasi mollitia expedita pariatur porro reprehenderit ratione. Et recusandae voluptatem animi autem.",부산광역시 서구 언주96거리 483-64,37.65639,126.835,3,2,5,10,8600,258559,10,9,5000,2.64,219
362,(주) 원더우리보안 게스트하우스,Voluptatum quaerat ab. Quia ipsum delectus eum molestiae atque deserunt. Veniam reiciendis facere odio nostrum. Ipsam maiores quae sunt.,울산광역시 광진구 강남대48가 991,36.82167,128.63083,1,2,1,9,3800,60898,10,10,2000,3.65,244
988,(주) 종합고려코스메틱 한옥,"Voluptatum repellendus dicta. Veritatis ipsam ad laudantium deserunt sapiente natus.
Quis ducimus sunt officia cumque quidem culpa. Cupiditate porro repudiandae repellat excepturi.",대구광역시 은평구 가락518로 487 (순자윤한면),37.65639,126.835,1,5,1,7,1400,77970,10,4,2900,2.39,310
264,(주) 첨단넥스트항공 한옥,Pariatur ab accusamus architecto quis occaecati. Architecto quae quis tempore at.,인천광역시 구로구 삼성94길 95-73,36.82167,128.63083,3,4,1,6,9200,307365,10,3,1100,3.99,354
173,(유) 보람시스템즈 모텔,Rerum voluptatibus rem illum distinctio amet. Earum inventore molestias excepturi excepturi voluptas. Dolores vero minima.,경상북도 용인시 처인구 도산대길 701-16 (지영이김마을),37.65639,126.835,2,1,5,10,1100,15604,10,5,3500,2.99,281
1829,(주) 한가람브레인소프트 모텔,"Sunt qui molestias ducimus a quos sequi. Eum pariatur ipsam deserunt nobis.
Nam deserunt dolores animi et. Et reiciendis quas aut minus. Officia recusandae corrupti magni neque earum.",인천광역시 관악구 역삼0로 137-73 (영호송윤동),36.82167,128.63083,2,5,5,7,4900,38873,10,4,1300,3.69,112
987,유한회사 스타아름뷰티 모텔,Iusto molestiae at voluptatem. Aliquid corporis at doloremque repellat. Eligendi fugiat cum assumenda aliquid. Laudantium enim minima dicta dolorem nemo.,강원도 정선군 서초대로 지하900 (성수이동),34.8825,128.62667,2,2,2,8,7700,377548,10,10,1000,3.56,264
1074,(주) 월드 게스트하우스,"Fugiat incidunt harum ipsam eaque tenetur. Porro ipsam voluptate ut itaque quam voluptates.
Similique nulla commodi porro sint. Iure ut quaerat ratione corrupti consectetur adipisci unde.",세종특별자치시 성동구 서초중앙가 764-46 (정호김문마을),36.82167,128.63083,2,5,2,9,8300,613064,10,3,4800,4.0,70
322,유한회사 원더개발공사 멘션,"Debitis temporibus fuga ad. Quae porro optio quasi.
Numquam accusamus rem modi impedit itaque laborum.
Libero reprehenderit ad praesentium optio sunt. Repudiandae aliquam ratione mollitia.",충청남도 용인시 처인구 역삼거리 631 (순옥차읍),36.82167,128.63083,1,2,4,5,7200,358899,10,9,4700,4.36,121
391,(주) 원더 호텔,Aut repudiandae consectetur aliquam.,경상북도 성남시 중원구 영동대674가 437-19 (서윤오최동),37.65639,126.835,2,4,3,10,9400,315246,10,9,1700,2.06,486
1737,주식회사 가온 멘션,Quos consequuntur minus commodi quod velit. Eligendi velit dicta laborum. Repudiandae expedita perspiciatis ratione.,대전광역시 광진구 논현거리 826 (주원박마을),36.20389,127.08472,2,4,3,10,5600,224274,10,10,800,1.7,94
276,(주) 인포개발 멘션,"Vero qui dolores corporis voluptate. Sint quisquam voluptates praesentium impedit.
Voluptatem officia velit explicabo exercitationem ut. Voluptatem officiis ipsa aliquam. Eius similique ad quia.",경상남도 평창군 잠실52길 317,36.82167,128.63083,3,3,3,2,9200,176633,10,5,1000,4.73,20
310,(주) 에코엔지니어링 게스트하우스,Incidunt iste laboriosam accusantium nam modi. Nobis praesentium cum tempora minus. Rem adipisci officia necessitatibus rem neque dolor.,인천광역시 용산구 가락가 144 (민준안장면),36.6009,126.665,3,1,5,7,2000,449952,10,5,500,3.65,225
1765,(유) 라온 게스트하우스,"Laudantium voluptas sit maiores quis necessitatibus.
Odio debitis quaerat molestiae inventore inventore. Nihil distinctio occaecati commodi necessitatibus fuga eius. Alias ex esse eligendi.",광주광역시 금천구 봉은사거리 211 (유진유장면),36.82167,128.63083,3,4,1,6,5500,190874,10,7,1200,3.17,413
956,주식회사 마루엔지니어링 멘션,Optio cumque blanditiis blanditiis harum. Reprehenderit necessitatibus minus similique adipisci neque dolorem maiores.,전라북도 제천시 서초중앙거리 지하991,36.6009,126.665,1,3,5,5,7000,286050,10,3,3000,3.87,336
1546,주식회사 코어신라에이아이 멘션,Reiciendis quisquam consectetur porro eveniet fugit nemo. Pariatur placeat nemo eius culpa quis nostrum.,서울특별시 동대문구 테헤란57길 476,36.82167,128.63083,1,2,4,10,9900,167313,10,7,3300,2.88,325
1589,유한회사 나루한가람정보통신 게스트하우스,Quia nisi quisquam reiciendis eligendi molestiae nisi. Vero ut maxime repellendus. Saepe voluptates ex facere consectetur. Eveniet consequatur expedita aliquid odit illo.,충청북도 평창군 잠실8길 190 (시우김류동),37.1759,128.9889,1,5,3,8,1200,231246,10,9,700,3.07,17
770,주식회사 한빛플랫폼 아파트,Incidunt modi dicta adipisci quaerat laborum nulla. Accusamus ut illum quam. Velit temporibus assumenda dignissimos unde omnis repudiandae.,강원도 의정부시 서초대5길 674-83,36.82167,128.63083,1,1,2,4,2200,34124,10,1,5000,3.52,90
1252,(유) 월드넥스트뷰티 멘션,"Ipsa minus cum atque impedit. Rerum provident id sunt.
Non delectus itaque. Quos culpa harum temporibus libero necessitatibus.",대전광역시 중구 학동거리 796-84,37.65639,126.835,3,2,4,2,5400,113750,10,7,1400,2.82,390
454,주식회사 중앙 아파트,"Minus porro porro recusandae. Ducimus sed eveniet possimus neque molestiae illum delectus.
A laudantium accusantium nihil veniam sunt voluptatum excepturi.",서울특별시 남구 봉은사404거리 264 (미정김면),37.65639,126.835,2,4,3,4,1900,76574,10,2,3200,4.94,90
229,(주) 비전가야보안 게스트하우스,Aspernatur in tenetur ipsum ad eligendi. Praesentium officia culpa asperiores ullam cupiditate omnis soluta. Nam iure perspiciatis impedit.,충청남도 보은군 언주0거리 47-83 (예진배읍),36.82167,128.63083,3,1,3,9,1700,360553,10,10,5000,4.19,151
1401,주식회사 종합센터 아파트,"Accusantium itaque ex ex molestiae placeat ullam. Tenetur officia nihil fuga rerum.
Necessitatibus alias inventore numquam officiis. Repudiandae quia quo corporis. Totam iure labore porro.",제주특별자치도 청주시 상당구 오금05거리 34,36.6009,126.665,3,3,5,6,1900,322610,10,10,2200,3.75,139
138,유한회사 모두 호텔,"Minus distinctio nesciunt autem corrupti.
Ex perspiciatis tempore soluta. Eaque dolorem harum consectetur qui assumenda error.",제주특별자치도 원주시 강남대가 810 (성현이읍),36.20389,127.08472,2,5,1,3,9700,481200,10,8,3300,3.87,336
832,(유) 유니온센터 도미토리,Veritatis soluta in harum culpa tempora vero. Ipsam perferendis earum incidunt atque neque. Similique fugiat atque sed iusto ipsam dicta.,울산광역시 마포구 백제고분51길 662-46 (성수김김리),37.1759,128.9889,1,3,3,9,6900,367050,10,1,1800,4.01,239
1733,유한회사 아름발해에너지 민박,Quas magnam adipisci corrupti. Quisquam blanditiis nemo debitis. Occaecati esse aperiam accusamus perferendis.,경기도 화천군 강남대거리 982-2 (명숙이김마을),37.1759,128.9889,1,4,1,5,5900,129363,10,4,2000,3.24,494
770,(주) 윈드다올상사 한옥,"Ipsum asperiores nemo excepturi cupiditate deleniti rerum. Eaque nam accusantium nesciunt autem quam ex. Possimus magnam autem aspernatur.
Magnam mollitia ex officiis.",세종특별자치시 구로구 양재천413로 866,37.1759,128.9889,1,1,5,5,1300,249818,10,6,2600,2.5,351
1790,(유) 코리아출판 호텔,"Illum magnam illo aut veritatis. Error corrupti illo facere. Ut labore hic maiores.
Perspiciatis vero laboriosam ad eius autem aliquid. Porro eveniet sunt repellendus impedit illo. Aliquam at porro.",전라북도 성남시 중원구 선릉길 676,36.82167,128.63083,2,4,4,6,3400,337019,10,7,3000,2.4,23
1153,주식회사 가온 호텔,Minima ea dolor ipsam mollitia nostrum aspernatur reiciendis. Quis distinctio fuga consequatur. Autem iure est rem cumque non. Vel rem unde repellendus cupiditate.,대전광역시 동작구 백제고분362로 451 (정남김한리),36.82167,128.63083,3,5,1,7,6000,344364,10,10,3400,4.57,270
1170,(주) 모두항공 모텔,Aliquid dignissimos maxime nostrum eveniet. Laboriosam labore laudantium reiciendis. Quae voluptatem iure voluptatibus.,강원도 성남시 서초중앙7로 175 (지연송읍),37.65639,126.835,1,2,3,10,2200,143793,10,10,2300,3.03,404
1323,(유) 제나보람센터 멘션,"Voluptatum blanditiis dignissimos accusamus molestias vel accusamus. Harum dolores deserunt id rem pariatur.
Enim iusto natus atque fugiat.",경상남도 화천군 선릉로 576-66,37.1759,128.9889,2,1,4,9,5100,53949,10,1,2100,3.77,36
1076,(유) 다올코리아소프트 게스트하우스,"Iusto amet praesentium accusantium vero culpa maiores ducimus. Laboriosam id soluta fugiat.
Nemo illo omnis. Dolores iure quos iure eius tempora. Ut qui quos deserunt hic.",대구광역시 강북구 서초대가 63,37.1759,128.9889,1,2,3,8,4900,454467,10,1,4400,1.98,495
260,(유) 윈드윈드시스템 아파트,Temporibus earum repudiandae distinctio voluptas. Quos ratione suscipit tempore magni.,대전광역시 종로구 도산대거리 661-1 (영일최이읍),37.1759,128.9889,3,2,1,8,5600,529568,10,10,4700,3.92,191
1327,주식회사 가람네오랩스 멘션,Magnam architecto ducimus recusandae. Deleniti eos nostrum.,인천광역시 도봉구 백제고분로 878-16,36.20389,127.08472,2,1,3,9,9400,577680,10,7,5000,1.91,260
256,유한회사 겨레플랫폼 한옥,Enim culpa omnis cumque expedita. Explicabo quasi reiciendis architecto sunt.,제주특별자치도 성남시 수정구 잠실4길 461,37.65639,126.835,2,3,3,5,9700,441021,10,4,3900,4.92,414
639,주식회사 발해비전신문 게스트하우스,"Amet ad saepe qui tempore. Magni dolor doloribus. Hic ipsa tempore nihil. Ut minima quaerat repudiandae maiores amet esse.
Labore aliquid ratione natus ducimus sint.",대전광역시 영등포구 역삼1길 883-57,34.8825,128.62667,3,1,2,3,9000,151211,10,9,1800,2.72,295
781,주식회사 중앙 멘션,Velit commodi deleniti excepturi quae unde. Deleniti nam architecto rerum dignissimos. Inventore facilis delectus voluptate facere facilis.,광주광역시 광진구 논현300로 711 (정수이면),37.65639,126.835,3,1,1,6,1600,508718,10,7,600,2.18,25
1490,주식회사 넥스트 호텔,Dolorem omnis quis voluptates non. Reprehenderit rem atque reprehenderit molestiae ad. Iure perferendis quisquam totam repellat repudiandae exercitationem.,제주특별자치도 의정부시 석촌호수가 598 (순옥이읍),36.20389,127.08472,3,1,4,7,9300,273113,10,2,4300,1.63,380
